-38.54816388888889, -64.23005
-37.78808055555555, -61.241236111111114
-34.52466111111111, -59.83473611111111
-32.7688, -60.62589444444445
-31.052933333333335, -62.38401944444444
-30.069094444444445, -64.40586388888889
-30.600094444444444, -66.1639888888889
-29.075375, -53.6813
-30.977608333333333, -53.59339166666667
-33.21111666666667, -53.59339166666667
-35.38905, -53.59339166666667
-37.02009722222222, -53.6813
-38.89103333333333, -53.94501666666666
-40.5138, -53.94501666666666
-42.032975, -51.49231944444445
-42.22851666666667, -48.767224999999996
-42.098222222222226, -46.21794444444445
-41.046216666666666, -43.844475
-38.959408333333336, -43.580758333333335
-36.809286111111106, -43.404944444444446
-35.02999722222222, -43.756569444444445
-32.7688, -43.404944444444446
-30.600094444444444, -43.580758333333335
-28.69058888888889, -43.756569444444445
-42.29356388888889, -41.822633333333336
-28.459033333333334, -32.77471388888889
-30.372875, -32.5989
-32.398516666666666, -32.68680833333333
-34.23451111111111, -32.950525000000006
-35.74651111111111, -32.950525000000006
-37.509725, -32.950525000000006
-38.89103333333333, -33.03843333333333
-40.24599166666667, -33.390058333333336
-42.488302777777776, -33.30215
-31.802891666666667, -30.401244444444444
-30.145127777777777, -29.434275
-28.767658333333333, -27.67615
-28.536275000000003, -25.478491666666667
-29.30556111111111, -23.720366666666663
-31.27855, -22.57758611111111
-33.284619444444445, -22.313866666666666
-35.81781388888889, -22.401774999999997
-38.54816388888889, -22.57758611111111
-40.780541666666664, -22.665491666666664
-42.55308055555555, -22.665491666666664
-43.771094444444444, -11.337358333333334
-42.747011111111114, -13.007547222222222
-41.50857777777778, -14.589952777777778
-38.82259166666667, -15.632991666666667
-36.879622222222224, -14.929741666666667
-35.02999722222222, -14.138586111111112
-33.431441666666665, -12.20464722222222
-32.546813888888884, -10.446522222222223
-32.249975, -8.688397222222223
-43.516688888888886, -9.127927777777778
-43.771094444444444, -7.106086111111111
-43.261205555555556, -5.260052777777778
-41.046216666666666, -5.6116777777777775
-38.82259166666667, -5.523772222222222
-37.439975, -5.6116777777777775
-35.101933333333335, -5.6116777777777775
-33.65120833333333, -5.6116777777777775
-32.17561111111111, -5.787491666666667
-30.67571388888889, -5.787491666666667
-29.15216111111111, -6.227022222222223
-26.82407222222222, -6.051211111111111
-26.82407222222222, -6.051211111111111
-24.76678611111111, -6.490741666666667
-22.350075, -6.578647222222222
-20.138469444444443, -6.666552777777778
-43.13306111111111, 2.380475
-43.261205555555556, 4.753941666666667
-43.261205555555556, 8.533911111111111
-43.261205555555556, 6.599975
-19.725341666666665, 18.203599999999998
-19.808052777777778, 21.104508333333335
-20.385825, 23.477974999999997
-20.385825, 27.08213333333333
-20.385825, 23.477974999999997
-20.055930555555555, 29.3656
-20.632783333333332, 33.14556944444444
-20.7972, 31.123725
-20.96143888888889, 35.43113333333333
-22.593725, 34.46416388888889
-25.24469722222222, 33.32138333333334
-27.29368888888889, 32.266508333333334
-29.458730555555555, 31.123725
-32.249975, 29.453508333333332
-34.16181666666667, 28.574444444444445
-35.88905, 27.08003888888889
-38.27268888888889, 25.761444444444443
-40.044438888888884, 24.61866388888889
-41.83682777777778, 23.475880555555555
-43.004647222222225, 22.50891111111111
-43.004647222222225, 22.50891111111111
-44.46515, 21.014505555555555
-31.35363611111111, 22.333099999999998
-31.27855, 24.179130555555556
-31.57853611111111, 26.992133333333335
-31.503627777777776, 32.44231944444444
-31.877558333333333, 35.343225000000004
-31.877558333333333, 37.62878888888889
-19.55978888888889, 45.009413888888886
-22.02454722222222, 44.921505555555555
-24.12670277777778, 44.745694444444446
-25.72073611111111, 44.745694444444446
-27.605672222222225, 44.921505555555555
-29.611669444444445, 44.745694444444446
-32.10118888888889, 44.56988055555556
-33.94336111111111, 44.481975
-35.81781388888889, 44.13035
-38.27268888888889, 43.69081944444444
-40.5138, 43.778725
-43.45291944444445, 43.69081944444444
-34.16181666666667, 46.67619166666666
-33.35806111111111, 49.66500555555555
-34.089061111111114, 52.653816666666664
-35.74651111111111, 54.58775555555556
-37.579413888888894, 55.29100555555555
-39.09596388888889, 55.466816666666666
-41.11246944444444, 55.466816666666666
-43.19716666666666, 55.642630555555556
-18.895891666666667, 60.829100000000004
-18.06231111111111, 62.675130555555555
-17.560247222222223, 65.31231944444444
-17.392577777777777, 67.6857888888889
-17.392577777777777, 69.97135
-18.396230555555555, 72.87225833333332
-20.220966666666666, 74.0150388888889
-22.106, 74.36666388888888
-25.16517222222222, 74.36666388888888
-26.82407222222222, 74.0150388888889
-26.82407222222222, 74.0150388888889
-28.613458333333334, 72.34481944444444
-29.382175, 70.58669444444443
-29.382175, 68.30113333333333
-29.382175, 66.4551
-29.382175, 66.4551
-29.458730555555555, 63.73000555555556
-29.458730555555555, 61.35653611111111
-28.998533333333334, 74.80619444444444
-30.600094444444444, 75.06991388888889
-32.69486666666666, 75.06991388888889
-34.59704166666667, 75.06991388888889
-36.66841944444444, 74.63038333333333
-39.774769444444445, 73.57550833333333
-38.20365555555556, 74.45456944444445
-40.913513888888886, 71.46575833333334
-41.902277777777776, 69.2681
-42.22851666666667, 67.07044444444445
-42.35854444444445, 65.31231944444444
-42.61779166666667, 62.675130555555555
-42.098222222222226, 78.93778888888889
-42.032975, 82.19032222222222
-42.163402777777776, 84.38797777777778
-41.96765833333333, 87.37678888888888
-42.22851666666667, 90.01397777777778
-29.764377777777778, 91.31854722222222
-31.1282, 91.40635833333334
-31.653380555555554, 91.75740555555555
-35.67514722222222, 92.81231111111111
-38.89103333333333, 94.74625
-41.902277777777776, 97.559
-42.163402777777776, 101.8650611111111
-36.385913888888886, 105.99646944444444
-40.31304166666666, 105.55681388888888
-32.99023611111111, 106.01291666666667
-30.145127777777777, 105.92501111111112
-30.297016666666668, 105.46881388888889
-32.99023611111111, 106.01291666666667
-42.098222222222226, 107.94685555555556
-42.488302777777776, 110.67195000000001
-42.35854444444445, 114.18820000000001
-40.58058611111112, 116.38585833333335
-36.52729444444444, 116.91329444444445
-32.47269444444445, 116.56166944444445
-30.524413888888887, 116.02302222222222
-30.524413888888887, 116.02302222222222
-32.47269444444445, 116.56166944444445
-33.57801388888889, 123.58084722222222
-37.23032777777778, 123.58084722222222
-39.842286111111115, 124.1082861111111
-41.574361111111116, 124.98734722222223
-42.87596388888889, 126.83338055555555
-42.94033888888889, 129.3826611111111
-42.032975, 132.10775555555554
-40.24599166666667, 134.74494166666665
-37.23032777777778, 136.15144444444445
-34.37971388888889, 136.32725555555555
-31.1282, 135.7119111111111
-27.44978888888889, 136.4151611111111
-24.527136111111112, 135.44819166666667
-22.268763888888888, 134.56913055555555
-21.616577777777778, 132.371475
-21.371244444444446, 129.47056666666666
-22.75592222222222, 126.745475
-25.641524999999998, 124.81153611111111
-27.994400000000002, 123.49294166666667
-29.99300277777778, 123.49294166666667
-26.980827777777776, 126.48175555555555
-28.767658333333333, 127.6245361111111
-30.600094444444444, 128.94313055555557
-32.546813888888884, 130.34963055555556
-34.089061111111114, 131.8440361111111
-35.88905, 133.2505361111111
-37.649033333333335, 134.21750555555556
-44.33956388888889, 142.30488333333335
-41.640077777777776, 142.30488333333335
-39.09596388888889, 141.77744444444446
-36.385913888888886, 141.6895388888889
-33.063925, 141.77744444444446
-37.16031666666667, 143.88719444444445
-35.67514722222222, 144.94206944444446
-34.52466111111111, 146.7881
-34.016241666666666, 149.6011
-26.352497222222222, 153.64478888888888
-23.725011111111108, 156.01825833333334
-21.616577777777778, 158.12800833333336
-24.68695277777778, 158.21591388888888
-26.902477777777776, 158.21591388888888
-29.611669444444445, 158.21591388888888
-32.10118888888889, 158.21591388888888
-34.37971388888889, 158.04010277777778
-36.24427222222222, 158.04010277777778
-38.685511111111104, 158.12800833333336
-42.032975, 157.6884777777778
-44.46515, 157.6884777777778
-40.31304166666666, 157.6884777777778
-44.77793611111111, 153.55688333333333
-44.46515, 155.31500833333334
-44.46515, 159.79822777777778
-44.52784166666667, 161.82007222222222
-44.02442222222222, 167.44607222222223
-44.276672222222224, 170.0832611111111
-44.087586111111115, 173.51160277777777
-43.19716666666666, 176.41251111111112
-40.913513888888886, 177.20366666666666
-38.61686944444445, 176.2366972222222
-37.78808055555555, 173.2478861111111
-37.78808055555555, 173.2478861111111
-37.99616388888889, 170.3469777777778
-38.754083333333334, 168.14932222222222
-38.754083333333334, 168.14932222222222
-40.84706111111112, 167.6218861111111
-44.840291666666666, 176.7641361111111
-37.02009722222222, 177.291575
-34.37971388888889, 177.1157611111111
-31.27855, 177.37948055555557
-28.459033333333334, 176.85204166666665
-26.037041666666667, 176.67623055555555
-23.322080555555555, 176.41251111111112
-21.289375000000003, 176.2366972222222
-40.44694722222222, 95.62662499999999
-37.509725, 93.51901666666667
-33.79740833333333, 92.11251666666666
-31.1282, 91.40635833333334
-29.764377777777778, 91.31854722222222
-30.297016666666668, 105.46881388888889
-30.372875, 105.820375
-34.52466111111111, 106.265425
-38.479394444444445, 105.73798888888889
-41.310824999999994, 103.89195833333333
-42.747011111111114, 99.49664444444444
-38.13455833333333, 116.46255277777779
-34.957994444444445, 116.55045833333332
-30.524413888888887, 116.02302222222222
-29.688052777777777, 115.92771944444445
-35.532225, 123.40714722222222
-31.877558333333333, 123.58295833333332
-43.19716666666666, 10.734697222222222
-31.802891666666667, -68.01355277777778
-33.13755, -69.24424166666667
-35.02999722222222, -69.59586666666667
-17.476433333333333, 178.06650000000002
-15.199386111111112, 179.30297222222222
-14.179186111111111, 181.50062777777777
-14.179186111111111, 183.87409722222222
-17.056786111111112, 185.01688055555556
-19.311141666666668, 185.36850555555557
-22.02454722222222, 185.1047861111111
-24.44715, 185.28060000000002
-26.980827777777776, 185.89594166666666
-28.998533333333334, 187.39034999999998
-28.998533333333334, 187.39034999999998
-30.751277777777776, 188.88475555555556
-32.398516666666666, 187.39034999999998
-32.398516666666666, 187.39034999999998
-34.30714444444444, 186.68710000000002
-36.456636111111116, 186.42338055555555
-38.13455833333333, 186.86291111111112
-40.17887222222222, 186.68710000000002
-41.574361111111116, 186.42338055555555
-43.06888888888889, 186.07175555555554
-44.90257777777778, 186.07175555555554
-46.25584722222222, 185.72013055555556
-47.694975, 184.84106666666668
-48.224672222222225, 183.25875555555555
-48.40003333333333, 181.06109722222223
